ticker,c,weekly_low,25DMA,25DMA_shifted,long_signal_value,short_signal_value,signal,signal_status_prior_week,vol_ratio,25DMA_range_bps,25D_ADV_Shares_MM,25D_ADV_nortional_B,avg_trade_size
PG,142.84,138.14,145.8264,148.93880000000001,-0.05270924880542906,-0.020479145065639713,Neutral,Neutral,1.124193158626091,0.015878652968163445,10.30072852,1.497235896362836,66.72970900536761
MA,571.93,535.916,546.09,554.7436,-0.01863062865095493,0.04731820762145419,Neutral,Neutral,0.9633573331688008,0.018297090030362773,2.74944228,1.5005559040646603,36.148370179948586
HD,359.65,344.0,354.4224,372.94559999999996,-0.0294067192141354,0.01474963207743076,Neutral,Neutral,0.9236518899556408,0.022512607166146618,4.96179264,1.7461369792244357,41.925133283385996
CVX,149.99,147.66,151.9496,154.46800000000002,-0.028230413242285646,-0.012896381431737857,Neutral,Neutral,0.9001464866730592,0.016261588309481715,8.94350896,1.3581558105844562,51.214225662941814
PFE,25.85,25.13,25.3816,24.7992,-0.009912692659249213,0.01845431336085994,Neutral,Neutral,0.8715334482313494,0.0238591575065761,67.08739932,1.695324619683444,357.61727864465996
ABBV,223.32,220.2301,227.88800000000003,226.388,-0.03360378782559871,-0.02004493435371779,Neutral,Neutral,0.859962201178653,0.02312051122009314,5.70605512,1.3052569242611718,65.04601584620143
BAC,55.14,53.265,53.1376,52.5616,0.0023975490048478197,0.03768329770256845,Neutral,Neutral,1.2095719821408906,0.018076782145191345,36.877322119999995,1.9617883727447079,189.68176986509204
KO,70.52,68.79,71.154,69.994,-0.033223711948730784,-0.008910251004862698,Neutral,Neutral,1.5863574984073199,0.014252370598358835,17.61667776,1.2526531311086802,76.98558100084817
AVGO,359.93,355.15,371.6696,354.3176,-0.044447003467596016,-0.031586118423459965,Short,Neutral,5.1834236238487845,0.041030241559458835,27.3437034,10.20765516374914,48.66226955777594
PEP,150.65,143.91,146.726,147.4332,-0.019192235868216966,0.02674372640159213,Neutral,Neutral,0.905422761281124,0.01575174754098985,7.635702599999999,1.121278361218516,76.40148991865495
TMO,572.28,561.91,579.0996,567.6504,-0.02968332217808481,-0.011776212589337027,Neutral,Neutral,1.089088753463949,0.021555963807350313,1.61974468,0.938348605858628,29.34956716001117
COST,884.47,867.12,902.9277999999999,922.4016,-0.03965743440394673,-0.020442166029221723,Neutral,Neutral,1.7246804250963226,0.016103828125490452,2.5740752000000002,2.3149423584734636,24.240348215320868
WMT,116.7,112.3,108.2912,103.62640000000002,0.037018705121007,0.07764989214266717,Long,Long,1.1683877672851404,0.020962872588382656,22.263928879999998,2.409051134101912,91.77677365392658
MRK,100.3,96.055,97.29440000000001,88.47959999999999,-0.012738657106678321,0.030891808778305704,Neutral,Long,1.6515413934110257,0.02776783758880259,15.307415039999999,1.4942883984900999,79.62668967888517
ABT,125.46,120.7,126.54359999999998,126.8176,-0.04617855031783497,-0.00856305652755248,Neutral,Neutral,1.5072345592362169,0.019724364202647938,6.4191923200000005,0.8125237868166281,61.56425461545418
ACN,271.56,265.0056,254.2136,245.7912,0.04245248877322064,0.0682355310652144,Long,Neutral,0.8145466942915504,0.025209569710591864,3.75041636,0.9576486545496801,51.698007623007626
DHR,226.33,223.19,223.96120000000002,216.97719999999998,-0.003443453598212644,0.010576832058410085,Neutral,Neutral,1.998917774415579,0.02193272174303227,3.79774504,0.852268112877488,84.59964824908144
VZ,40.89,39.68,40.778,40.0968,-0.026926283780469837,0.0027465790377164618,Neutral,Neutral,1.520525833794326,0.016931306259532177,25.434077239999997,1.03683628987304,157.6671746838933
ADBE,356.43,333.79,330.0724000000001,337.5036,0.01126298351513167,0.07985399566882881,Neutral,Neutral,2.679521634284906,0.02673631800421539,4.19334876,1.3958504529308882,31.361780853254032
TXN,179.42,177.5,167.84759999999997,164.06380000000001,0.05750692890455407,0.06894587709326805,Long,Neutral,1.7900596334086112,0.027713866742933156,7.0864886799999995,1.182356321144396,64.26544602755034
NFLX,95.19,92.35,105.96987999999999,112.3294,-0.12852595473355255,-0.10172588663873161,Short,Short,1.6734098456484043,0.03150642864105558,46.636544560000004,4.860845977169084,61.36908448250112
CMCSA,27.23,26.45,27.1404,28.0994,-0.025438092290459992,0.0033013514907665616,Neutral,Neutral,1.7189113185889333,0.02357823212720576,35.00693508,0.9514429345949199,238.24581516677517
NKE,67.47,62.972,64.0664,64.7544,-0.01708227713746988,0.05312613163842509,Neutral,Neutral,2.095454834723203,0.025871745759711195,13.81784392,0.8857726968957479,89.56524470160477
LIN,416.24,387.78,410.79759999999993,429.32239999999996,-0.05603148606515706,0.013248373408218739,Neutral,Short,1.9136904398720045,0.016838632380779026,2.95000668,1.20787980501046,43.05660308611612
PM,153.65,146.65,153.634,152.8804,-0.04545868753010389,0.00010414361404389364,Neutral,Short,1.9417198064616004,0.020965989911370966,5.53264904,0.8463262891298359,90.26113088547521
T,24.58,24.265,25.3144,25.262400000000003,-0.041454666118888796,-0.02901115570584335,Neutral,Neutral,1.5592606896430483,0.017607964500297037,40.68143732,1.029468457937676,260.22376590175907
RTX,178.66,169.5355,173.7744,175.16,-0.02439312119621763,0.02811461296945915,Neutral,Neutral,1.1115915458156707,0.020374712849853788,4.484791,0.7782309660040481,82.28870774027035
QCOM,178.29,172.32,171.20159999999998,172.74719999999996,0.006532649227577361,0.04140381865590046,Neutral,Neutral,2.0562555526004043,0.027238924425667416,8.82327984,1.506706251427392,60.68781145610865
HON,193.66,189.86,193.25199999999998,201.99120000000002,-0.017552211620060685,0.002111233001469664,Neutral,Neutral,0.805520395292254,0.01593552657513567,3.89838456,0.753528031868548,67.1882742871001
LOW,247.29,240.89,237.69600000000003,236.1028,0.013437331717824278,0.04036247980613879,Neutral,Neutral,1.3657026437407036,0.0212424248520303,3.63332328,0.8596507622246119,44.852247080219996
UNP,239.95,231.5,228.5884,221.2268,0.012737304255159022,0.04970330952926737,Neutral,Neutral,1.4013624579103874,0.014746501560131029,3.28688452,0.750656822419724,53.009504670866825
IBM,309.24,303.33,304.678,300.95480000000003,-0.0044243430769534174,0.01497318480494165,Neutral,Neutral,1.7644542348866157,0.024293854765799296,3.84738736,1.17204099602704,33.220931148131065
SPGI,501.03,485.26,494.7084,490.14279999999997,-0.019098927772400857,0.012778436751831967,Neutral,Neutral,0.8183408453754475,0.014697469569476875,1.51427296,0.749281106091816,27.235379518296543
INTU,670.925,650.47,652.5074,661.2991999999999,-0.0031224166959638072,0.02822588678687781,Neutral,Neutral,1.5011761544731574,0.025476491854645338,1.93008576,1.26232817206738,34.036757098013084
AMAT,259.21,257.13,245.9398,229.7028,0.045499752378427585,0.05395710657648737,Long,Long,3.3967804256595793,0.03894198069923805,7.885708559999999,1.904383841182816,53.06488925284053
CAT,597.89,591.93,575.2332,551.0096,0.02902614105027307,0.03938715637414526,Neutral,Neutral,3.6798574690762695,0.028422692238448146,2.49819128,1.436405257819184,34.28213398389559
SYK,354.09,347.26,363.0456,367.89599999999996,-0.04348103929644097,-0.024667975593148643,Neutral,Neutral,0.8014419141697543,0.019511899484110775,1.6717448000000001,0.6070579940673361,34.75426841373834
AXP,382.56,360.7,362.8864,357.66360000000003,-0.0060250260136505305,0.05421421138956991,Neutral,Neutral,1.6378274820325962,0.023317712861337107,2.55616384,0.9252829640224681,31.28552850866118
BKNG,5301.64,5002.19,5000.6116,5020.742,0.0003156413907449679,0.06019831654192062,Neutral,Neutral,0.9391017702149439,0.02757436613347391,0.29952808000000003,1.4942877909065482,7.835287722295566
ADP,266.1,256.83,255.8484,263.6792,0.003836647014403788,0.040069040885149274,Neutral,Neutral,0.6916806175123721,0.01591552499909597,2.17574628,0.556584275807092,41.10067405957817
TJX,156.14,152.8001,149.982,144.0816,0.018789588083903314,0.041058260324572195,Neutral,Neutral,0.6938730787400923,0.01695046822578786,6.05734432,0.906481231484052,68.64378659726741
ISRG,542.32,537.69,563.29,539.0504,-0.045447282927088904,-0.03722771574144742,Short,Neutral,1.4673126684828077,0.022194412297876845,1.76336316,0.9915718126155039,32.41479291753462
GILD,120.4,118.775,123.6984,122.27,-0.03980164658556619,-0.02666485581058446,Neutral,Neutral,2.3790677079678257,0.024691920236547725,7.1708638,0.8868106281787641,74.3513210656413
LMT,480.25,451.48,459.5928,477.4236,-0.01765214772729249,0.04494674416135324,Neutral,Neutral,1.4778739638450538,0.019791497517587433,1.40098024,0.643320845626216,27.540461507857568
MDT,99.87,99.0,99.87639999999999,94.32,-0.008774845709296588,-6.407920189339108e-05,Neutral,Long,0.7836703104585057,0.018344572796660814,7.6634115199999995,0.766325102098688,93.67020742843218
VRTX,452.04,433.81,435.25519999999995,423.8972,-0.003320350911373243,0.038563123427359576,Neutral,Neutral,1.7443231120924931,0.024797285004340478,1.3827504,0.602195687847788,34.29449085333615
CVS,79.42,75.0,78.2144,79.5808,-0.041097291547336524,0.015414041404140466,Neutral,Short,2.1268933197814484,0.02493097483114407,7.626702,0.597006632316816,84.7113377978508
CI,274.7,258.27,270.3392,278.5288,-0.044644653827487925,0.016130845989038894,Neutral,Neutral,0.7379195659104241,0.024493834588312193,1.95455692,0.52782594614442,45.61633425837072
TGT,97.09,90.9,90.552,91.5684,0.003843095679830362,0.07220160791589358,Neutral,Neutral,1.4130104966856554,0.028050993366883308,7.5880179199999995,0.682789955980644,64.59036100196464
USB,53.42,51.235,49.12520000000001,47.00719999999999,0.04294740784770327,0.0874255982672843,Long,Neutral,0.8536042051332912,0.01924014419444214,7.843497719999999,0.387144123997684,110.13386334336055
ZTS,118.66,115.59,120.944,132.07479999999998,-0.044268421748908576,-0.01888477311813737,Neutral,Short,1.6941611849371756,0.024627094448857557,5.06089176,0.6113859835588721,76.19075092400612
PGR,234.85,219.26,225.2704,217.37,-0.026680824466951737,0.0425248945267554,Neutral,Neutral,1.2295837763399946,0.019157753669764518,3.10867428,0.6995934213522561,56.87200349789936
ITW,258.02,246.37,247.238,246.0372,-0.003510787176728476,0.04360980108235782,Neutral,Neutral,0.6712487300317219,0.015656581783963952,1.05857296,0.261285554967288,29.409595330029493
SO,84.44,83.8,88.7592,93.12400000000001,-0.0558725180037676,-0.048661997854870354,Short,Short,0.7409883064843622,0.014719786592415234,5.95356552,0.527249676537056,73.67501267261639
DUK,115.3,113.895,120.64399999999999,125.0352,-0.05594144756473588,-0.04429561354066505,Short,Short,0.5806829694698358,0.014744626033584682,3.5252154399999998,0.42564406531156,59.04784545617996
MMC,186.21,180.003,181.80560000000003,182.35960000000003,-0.009914986117039523,0.024225876430648895,Neutral,Neutral,1.2039578629226453,0.015968766162538027,2.71701276,0.49370630006442395,60.80675024908668
PNC,210.59,196.32,191.71040000000002,182.96200000000002,0.02404460060591377,0.09847979035044516,Neutral,Neutral,1.023222077842218,0.01982858690212223,1.88318072,0.36138597127641603,53.61866328905123
AON,353.79,336.43,347.7868,342.5904,-0.032654488324456304,0.01726114964685259,Neutral,Neutral,1.3442046851546139,0.01809970011826879,1.107264,0.384470263416056,39.603310354996864
EOG,108.01,107.595,108.7424,106.8924,-0.01055154199281977,-0.0067351833323524065,Neutral,Neutral,1.794018189465584,0.02130133158223867,3.7363277999999998,0.40609418625625204,58.618253724728106
BSX,92.58,91.45,98.63519999999998,100.6884,-0.07284620500592062,-0.0613898486544356,Short,Neutral,1.406571866739028,0.022012779811549605,9.49621524,0.9315529035743719,86.79709594549313
SRE,88.49,87.85,91.46879999999999,92.31559999999999,-0.039563217184438774,-0.03256629582983479,Short,Neutral,1.2561210789217483,0.019627069695269242,4.025107,0.369028145086824,63.622783280350994
ELV,359.07,323.04,329.8028,328.42040000000003,-0.020505586975004368,0.0887415146263161,Neutral,Neutral,1.0835874107573464,0.030248039048554904,1.6239088799999999,0.537609292544864,43.83183428727174
ICE,163.21,155.755,155.2968,152.172,0.0029504793402053684,0.05095533198365979,Neutral,Neutral,0.7059960927664688,0.015209670782859485,3.53111048,0.548049521818124,54.140560155576495
AEP,114.13,113.68,120.028,119.98,-0.0528876595461059,-0.04913853434198695,Short,Neutral,0.9857403857425201,0.01546646363834901,3.4098878399999997,0.410207419782444,50.80356327958625
NOC,569.76,546.51,560.528,578.8696,-0.025008563354551473,0.01647018525390341,Neutral,Neutral,1.3748665327078775,0.017385335141605663,0.74741096,0.419102225601692,26.20678826752188
CL,78.34,76.02,78.68,78.0132,-0.033807829181494796,-0.0043213014743264284,Neutral,Neutral,1.1970765954404234,0.017338540410318435,6.38010568,0.501875079389072,75.85910966340934
APD,243.0,229.11,254.2936,252.85120000000003,-0.0990335580604466,-0.04441165644750791,Short,Neutral,1.3296222425873265,0.024042257458274197,1.59013604,0.39770047444453593,45.96999578465615
SHW,328.69,320.11,335.0392,337.5636,-0.04455956198558252,-0.018950618315707525,Neutral,Neutral,0.9832600952286201,0.018744380892287884,1.80655596,0.6043917784734719,30.500607034124656
EMR,136.64,134.04,131.7088,131.774,0.01769965256687477,0.03744017104400002,Neutral,Neutral,2.0602151528589587,0.024119863412776013,2.39420868,0.314798941462324,59.73705264280762
PSA,274.97,264.5961,272.2932,285.0536,-0.028267690856767756,0.009830579683958373,Neutral,Neutral,1.047336956707656,0.017979234331569147,0.97406624,0.264830598784664,35.05886565026703
GD,337.49,333.5265,341.18160000000006,343.7264,-0.022437024739904086,-0.010820044222783556,Neutral,Neutral,1.086626148156844,0.01743792963314136,1.12088664,0.382046407120252,32.851370890007495
A,139.68,139.15,147.46280000000002,145.9168,-0.05637218335742987,-0.05277805656748691,Short,Neutral,1.8602563703820825,0.02609520623410235,2.05403708,0.304793600453644,59.09089266353451
FIS,67.11,64.983,65.3444,64.9912,-0.005530695820911802,0.027019912953520218,Neutral,Neutral,1.3256955002800415,0.021242326777586654,3.02951888,0.19795590475788,68.39671523304732
ECL,263.6,251.77,263.0888,264.12600000000003,-0.04302273604957711,0.0019430701725046096,Neutral,Neutral,0.8922065028391974,0.017747067654419354,1.4730818799999998,0.38770376962030006,37.36420942523673
AFL,110.05,107.01,110.8544,110.0528,-0.03467972403440904,-0.007256365105940776,Neutral,Neutral,0.6373276583477401,0.014030208119695211,2.33754416,0.259272226377836,52.99798743968381
ALL,207.18,199.26,208.34079999999997,199.6644,-0.043586277867801136,-0.0055716403124110424,Neutral,Neutral,0.5047903403426238,0.017322950836346662,1.56926312,0.327653437149832,47.99817050859861
AEE,97.27,96.57,102.7864,103.93720000000002,-0.06047881820941299,-0.05366857872247695,Short,Short,0.9977302408053002,0.014856141366597147,1.71315632,0.175763301988484,69.24569359156038
AIG,84.9,75.55,77.354,77.7756,-0.023321353776146057,0.09755151640509872,Neutral,Neutral,1.676706761642658,0.022841596282115476,4.7004956799999995,0.36715855259926805,83.78439565922415
APTV,78.78,75.5174,77.66,81.7296,-0.027589492660314213,0.014421838784445076,Neutral,Neutral,1.960715339308276,0.02658320191807974,2.20896888,0.170768488188472,50.86366298527443
ARE,46.64,44.103,50.456,60.6048,-0.12591168542888856,-0.07563025210084039,Short,Short,1.5268293463459197,0.034112963661620935,3.01638364,0.15012786455437602,86.04828768252085
AWK,131.55,127.51,130.1264,133.3716,-0.020106604040379082,0.010940132056216278,Neutral,Neutral,0.9534046648848904,0.020900591011216572,2.20900136,0.287835031530376,52.15639988210391
BIIB,174.1,169.2414,172.6096,155.21959999999999,-0.01951339902299757,0.008634513955191334,Neutral,Long,1.5424322657712688,0.03128828042748555,1.9338364399999999,0.33366089212155997,52.80779605750704
BK,117.03,113.78,111.6312,108.38119999999999,0.019249098818251476,0.048362823296712695,Neutral,Neutral,1.4583264024593634,0.019145735165525396,3.32367064,0.371417940366144,59.235120026307136
BLK,1089.09,1057.15,1055.4951999999998,1086.8636,0.0015677949080206623,0.03182847255013579,Neutral,Neutral,1.4338536527368917,0.020165747061040563,0.636291,0.6693642460518039,13.226311667971808
BMY,52.41,50.33,48.9508,45.666,0.028175229005450317,0.07066687367724318,Neutral,Neutral,1.3139818261266143,0.023632726744045453,14.70571248,0.722098254984268,135.7902969379389
BR,230.05,224.46,226.94400000000002,225.54719999999998,-0.010945431472081256,0.013686195713479952,Neutral,Neutral,1.0230436809479386,0.016753886183279335,0.7317731199999999,0.165959799115336,35.769067796610166
C,111.8,107.01,103.55,99.814,0.03341380975374223,0.07967165620473202,Long,Neutral,1.407360699925261,0.025294498786093685,12.022716039999999,1.24733557766264,79.575969552645
CB,308.47,293.365,296.23,284.1932,-0.009671539006852813,0.0413192451811093,Neutral,Neutral,0.8093724279680512,0.015101225826959292,1.7095487600000001,0.507408634390936,39.3011644009284
CCI,90.96,88.06,90.4816,93.09200000000001,-0.02676345245884244,0.00528726282470683,Neutral,Neutral,1.0720615427729467,0.020841032340521946,2.80244496,0.253281321590556,64.25900972310293
CDNS,323.22,322.65,319.0732,326.9628,0.011209966866537182,0.012996390796845494,Neutral,Neutral,2.7262890937929156,0.02508351268386531,1.62575704,0.516636104040076,28.568883963029666
CHTR,206.6,201.6,203.84619999999998,225.1588,-0.011019091844733861,0.013509204488482064,Neutral,Neutral,2.884294164469491,0.031336126112408345,1.7326695600000002,0.35306714828677604,35.126105688180324
