ticker,c,weekly_low,25DMA,25DMA_shifted,long_signal_value,short_signal_value,signal,signal_status_prior_week,vol_ratio,25DMA_range_bps,25D_ADV_Shares_MM,25D_ADV_nortional_B,avg_trade_size
SBUX,88.88,83.4,85.6656,84.9148,-0.026447021908443905,0.03752264619637285,Neutral,Neutral,2.9541738560667024,0.024592751627249086,9.032243560000001,0.7766467506593641,71.58399033752104
WMT,114.53,109.8124,113.75479999999999,109.868,-0.034656999089269135,0.006814657491376297,Neutral,Neutral,3.1588230842709106,0.017440292028366187,20.2082386,2.302139160076872,90.301273534057
TGT,105.52,99.9,98.05279999999999,91.36319999999999,0.018838829691758065,0.07615488797872173,Neutral,Neutral,3.3814370459334007,0.02782719945621059,7.120956519999999,0.6984323665413918,67.0818277540893
DASH,215.56,212.51,227.2248,210.96739999999997,-0.06475877633075262,-0.051335945724234264,Short,Neutral,5.209531826663322,0.03170248622581544,4.0943274,0.928999425778332,44.75031867431485
PYPL,57.66,57.28,59.99400000000001,61.6962,-0.04523785711904533,-0.03890389038903907,Short,Short,3.095959241062014,0.022001073887413646,15.02906936,0.902228094905892,93.32042068031306
GME,21.23,20.33,21.7152,21.7608,-0.06378941939286772,-0.022343796050692557,Neutral,Short,3.5951423883827713,0.030739655267772177,5.89715952,0.128637767272,132.0011238110901
PLUG,2.19,2.14,2.1944,2.1612,-0.02479037550127588,-0.0020051039008384796,Neutral,Neutral,9.493252248139779,0.0763077470717922,94.81105192,0.21040722828406,690.4115159882646
BABA,150.96,145.27,152.2732,156.7164,-0.045991021401008136,-0.008623973227068156,Neutral,Neutral,2.2940055934919767,0.02068309397923137,9.13744672,1.391577516126172,82.23209477652127
ARKK,80.29,79.54,80.3976,78.6308,-0.01066698508413175,-0.001338348408410087,Neutral,Neutral,2.3687034937991895,0.021133810531826995,7.20074548,0.580233587520608,103.05045156310305
JNJ,204.39,200.9101,206.6644,204.2336,-0.02784369247920784,-0.01100528199341548,Neutral,Neutral,1.4838909166158178,0.01621915154600729,7.81051224,1.6143023585477798,45.119749512612984
LLY,1063.56,1033.3801,1052.0196,1038.4464,-0.01771782578955753,0.010969757597672004,Neutral,Neutral,4.351702093498433,0.027081162553180858,3.0265397999999997,3.179033152660816,19.752026958350598
AIQ,52.58,51.845,51.2704,50.08560000000001,0.011207246286356195,0.02554300337036567,Neutral,Neutral,1.6498882712274454,0.012263794633132373,1.44140304,0.074078770778472,159.53502314639144
BIB,82.6222,75.62,80.86118400000001,79.174664,-0.0648170573411342,0.02177826137198285,Neutral,Neutral,2.42709248555972,0.026557745613158365,0.0139384,0.0011278697977759999,43.44117647058823
SYK,367.54,344.63,356.168,362.43879999999996,-0.03239482491408552,0.03192875272343392,Neutral,Neutral,1.482597710462927,0.016889487020417485,1.72199844,0.61383846721112,43.1661047181919
SRCL,61.98,60.865,61.0088,61.303999999999995,-0.0023570370176105547,0.015919014961775942,Neutral,Neutral,0.09366365718515585,0.0026259739196574927,1.0111602800000001,0.0618667251584,341.0486725663717
BDX,202.75,193.6,197.10080000000002,193.7144,-0.01776147027307868,0.02866147676721748,Neutral,Neutral,2.7663785172930253,0.01905582815467706,1.92752936,0.38038383134715203,48.67426770485725
HES,148.97,146.04,144.28040000000001,136.6832,0.012195696712789661,0.03250337537184527,Neutral,Neutral,3.619434740286568,0.020584958893490393,2.5074547999999997,0.3625667336061881,61.1301805973605
CERE,44.96,44.36,42.14,40.8174,0.05268153773137159,0.06691979117228287,Long,Long,0.061944630687451596,0.019680582010094812,3.16038268,0.134441112580456,711.1208252861652
CVX,162.11,154.9,152.0992,151.116,0.018414298037070606,0.06581757169005503,Neutral,Neutral,1.93393215626427,0.01724506471373203,10.25719756,1.5769364360020561,65.02790882975823
LLY,1063.56,1033.3801,1052.0196,1038.4464,-0.01771782578955753,0.010969757597672004,Neutral,Neutral,4.351702093498433,0.027081162553180858,3.0265397999999997,3.179033152660816,19.752026958350598
DIS,115.88,111.38,111.72,106.96879999999999,-0.0030433225921948034,0.03723594701038307,Neutral,Neutral,2.0421619156073736,0.01863628540877369,10.4334178,1.161812953089112,84.7202184207983
BP,34.29,33.4,34.8568,35.959999999999994,-0.04179385371003653,-0.01626081568015425,Neutral,Neutral,0.8414694867773346,0.01579006644364499,8.704631,0.303038735986944,166.40510933102402
PLTR,177.49,171.79,183.2316,173.98059999999998,-0.06244337767066377,-0.031335206372699785,Short,Short,2.5340064567193368,0.035458348455681604,36.90732136,6.763478892029529,65.3053526887517
