ticker,c,weekly_low,25DMA,25DMA_shifted,long_signal_value,short_signal_value,signal,signal_status_prior_week,vol_ratio,25DMA_range_bps,25D_ADV_Shares_MM,25D_ADV_nortional_B,avg_trade_size
DUK,116.8,115.1,116.5584,119.82359999999998,-0.012512182734148818,0.0020727806833311982,Neutral,Neutral,1.4480671468044586,0.013000826900500908,3.27969672,0.38213488201692797,55.25075124561369
DVA,111.45,108.6675,115.81119999999999,119.012,-0.061684016744494335,-0.037657843110165366,Short,Neutral,4.941188301407823,0.02175157666890509,0.75566412,0.087684927105424,44.65387101586197
DVN,35.76,34.23,36.5716,36.5192,-0.06402782486957093,-0.022192083474608677,Neutral,Neutral,2.3287594680492947,0.027596255463243943,7.92515312,0.28922593329845603,90.98287476665855
DXCM,67.4,65.19,67.0464,63.246,-0.027688287514318555,0.005273959526536848,Neutral,Neutral,5.5397624420301,0.027358950319241383,4.67760968,0.31355580846743203,94.12530441630824
EA,204.1,204.1,204.0764,202.5496,0.00011564296508556419,0.00011564296508556419,Neutral,Neutral,0.09965628186657775,0.002696581766444455,1.7970703600000002,0.36666345368014,61.14338929174531
EBAY,90.91,86.64,85.63199999999999,82.82119999999999,0.011771300448430609,0.06163583707025418,Neutral,Neutral,2.049572561425337,0.02236656950509675,4.241896400000001,0.363009929630604,80.78819704341318
ECL,271.73,260.0,263.6604,263.3204,-0.013883010114526041,0.030606037159922526,Neutral,Neutral,1.5537639588179233,0.01681318522879406,1.3117387600000001,0.34487502962126,31.905704107472424
ED,99.21,96.96,98.4356,98.8676,-0.01499051156288985,0.007867072481906953,Neutral,Neutral,2.042759024724817,0.014867478395626466,1.8221666,0.179182865598156,50.97157603127016
EFX,226.96,207.5801,217.57920000000001,211.514,-0.04595613918977561,0.04311441534852593,Neutral,Neutral,5.807825335004268,0.022685310035286507,1.4877386799999999,0.32216096172535996,37.44509313316653
EG,333.18,328.1,329.43760000000003,317.2476,-0.004060252988729911,0.011359966196936763,Neutral,Neutral,2.2460029600153035,0.01839761388562167,0.37494084000000005,0.12330287857637601,24.891512722202858
EIX,60.99,58.21,59.245599999999996,58.16479999999999,-0.017479779089079953,0.02944353673521757,Neutral,Neutral,2.5787449908048825,0.019633372544373435,3.2076743999999997,0.19006516467957998,62.29150461094396
EL,113.73,103.74,106.37560000000002,96.7276,-0.024776358488224973,0.06913615528373032,Neutral,Neutral,2.8658416726587075,0.02689680678278307,3.25531456,0.345926578036108,62.31640585562847
ELV,372.83,352.29,350.4252,334.6716,0.005321535095078786,0.06393604112946205,Neutral,Neutral,1.7917568625884517,0.024628299985425643,1.50208016,0.52514829371636,30.823362322906437
EME,646.27,618.09,627.9316,615.4556,-0.015673044643715925,0.029204454752715072,Neutral,Neutral,3.699291785443236,0.02939588787660809,0.37256176,0.23366642479546398,19.58742076435473
EMR,144.2,138.0,137.04840000000002,132.268,0.006943532357911401,0.0521830243913827,Neutral,Neutral,2.1209689375781156,0.02060779254161706,2.4661624,0.338674916423056,55.61399097501291
EOG,104.92,102.28,106.07520000000001,108.3876,-0.03577839117908812,-0.010890387197007478,Neutral,Neutral,1.8736609978993946,0.02261303525585305,3.75685448,0.397907416145176,56.78526930415393
EPAM,211.93,200.39,209.03799999999998,193.29,-0.0413704685272534,0.013834805155043699,Neutral,Neutral,5.054006446531791,0.029508875371844163,0.75736748,0.158122826506716,31.317901234567902
EQIX,800.35,755.4,759.2414,754.975,-0.005059523887922895,0.05414430772610664,Neutral,Neutral,2.680848920119047,0.020783780902175687,0.5267836800000001,0.398185029933552,16.030837908563804
EQR,60.44,60.11,61.748400000000004,60.6004,-0.026533481029468037,-0.021189212999851104,Neutral,Neutral,5.126132003138957,0.017385658006020273,2.3660053999999997,0.145947414523212,71.94030670993405
EQT,51.09,50.45,54.9564,58.2068,-0.08199954873317755,-0.07035395331571935,Short,Short,4.867426987085628,0.027958773209643746,8.47889864,0.46579372187371204,93.59882466330612
ERIE,280.52,275.815,284.93039999999996,289.2332,-0.03199167235226556,-0.015478867821755705,Neutral,Short,2.862105489534364,0.023351517688245758,0.16573952,0.047173589714987994,13.92747038779815
ES,67.79,65.5,67.30760000000001,68.0788,-0.0268558082593943,0.007167095543445292,Neutral,Neutral,2.2806720771731115,0.018273078708145,2.36448956,0.15899105869052,67.17500257811695
ESS,251.02,248.57,257.6768,257.35880000000003,-0.03534194774228809,-0.02583391287069695,Neutral,Neutral,3.9123849922852214,0.018335994120028787,0.53822372,0.13837706027240798,35.12666812513673
ETN,324.51,315.76,328.416,340.07959999999997,-0.03853649030497907,-0.011893452206957048,Neutral,Neutral,1.5453622469120643,0.02421587306118116,2.9560934,0.965963317979704,33.29834732522682
ETR,93.52,90.92,92.81720000000001,94.23559999999999,-0.02044017703615291,0.007571872454674155,Neutral,Neutral,2.4846993873667955,0.01584152748167019,2.54043832,0.235798231824812,63.71167691358307
EVRG,72.82,71.405,73.10560000000001,75.1792,-0.02326223982841271,-0.003906677463833366,Neutral,Neutral,2.006559843148713,0.012679652616881738,1.99562492,0.145987988333876,67.21125164609684
EW,85.13,83.66,85.1596,85.0108,-0.01760928891164356,-0.0003475826565648743,Neutral,Neutral,1.764717796599536,0.018462749997592235,3.09686164,0.26345965464082804,88.42233470420753
EXC,43.3,42.7901,43.6324,44.982,-0.019304461821948702,-0.007618191985772037,Neutral,Neutral,1.6021671742119366,0.014363761991627639,6.1150362000000005,0.26711968210774395,107.51576318098967
EXE,101.63,101.04,110.9948,116.92,-0.08968708443999171,-0.08437152010724829,Short,Short,4.469223091949962,0.026772862230519282,3.14105532,0.348782884818564,78.42555183287347
EXPD,158.89,150.6401,152.2044,146.10399999999998,-0.01027762666519498,0.04392514276854016,Neutral,Neutral,2.1929006651184073,0.017900503016139022,1.2409965600000001,0.18888290740753202,51.43133007134053
EXPE,296.33,277.25,282.9708,261.8364,-0.020216926976210962,0.047210524902216014,Neutral,Neutral,3.5350883935280097,0.024145308167105455,1.5750706,0.44445913435519996,34.45663629037257
EXR,139.2,129.41,131.6272,131.3188,-0.016844542769275585,0.05753218179829094,Neutral,Neutral,2.7699778753223483,0.019166159920174158,1.3284319199999999,0.17495010272746403,59.15563277249451
F,14.2,13.2001,13.464400000000001,13.183599999999998,-0.019629541606012924,0.054632958022637325,Neutral,Neutral,2.5868823483381806,0.019002966671519416,51.052740119999996,0.6928702930153401,452.4369244007045
FANG,147.41,139.41,151.1772,152.36599999999999,-0.0778371341710258,-0.024919101557642306,Neutral,Neutral,2.4472085846068548,0.030107509911100217,1.8282676,0.27594601453783996,51.41213562697052
FAST,41.98,40.2501,41.489200000000004,40.7412,-0.029865603578762678,0.011829584566585834,Neutral,Neutral,1.8282241574951128,0.01798485390318197,7.406438639999999,0.308046369219432,111.83806463131583
FCX,56.53,53.285,50.0568,43.37,0.06449073852103998,0.12931709577919479,Long,Long,4.310131117828288,0.026129758432994307,16.641856960000002,0.839046087986088,114.87533117814345
FDS,294.45,280.01,289.7596,280.94759999999997,-0.03364720271563043,0.016187211743804213,Neutral,Neutral,2.7460909965240945,0.02714861445278756,0.73903512,0.21285670362384804,24.608897126969417
FDX,312.36,291.375,290.22360000000003,273.29760000000005,0.003967285913343941,0.07627360421413,Neutral,Neutral,3.5545677160749873,0.02138829858046996,1.8133561599999999,0.527205341910776,42.08849285604548
FE,44.65,44.3,44.6584,45.7184,-0.008025365888612291,-0.00018809451301438787,Neutral,Neutral,1.7071930165297837,0.012233514584926573,4.2266628399999995,0.18868795710968,127.29411209365264
FFIV,269.31,262.28,260.1084,243.37079999999997,0.00834882687371863,0.03537602015159828,Neutral,Neutral,3.067004388262663,0.024043314058426038,1.224361,0.31792225341603203,27.746382907133242
FICO,1665.53,1560.0,1730.3732,1772.7296,-0.09846037837386755,-0.03747353461091516,Short,Short,5.0592293640246995,0.028762067050550014,0.21312392000000002,0.36767536780902,11.588508739308294
FIS,66.84,65.09,66.5992,65.4616,-0.02266093286405832,0.0036156590469556276,Neutral,Neutral,3.0688756111806077,0.018086558554145517,2.4917941200000002,0.165853802627136,76.57368744243169
FISV,69.85,64.51,67.6752,64.2996,-0.046770456533560274,0.032135848878170885,Neutral,Neutral,2.2444575311771895,0.024193617787177598,10.083505240000001,0.683900254197808,81.66354414485858
FITB,49.27,47.52,47.7404,44.3692,-0.00461663496744891,0.032039949392967004,Neutral,Neutral,2.1459517634963747,0.01884739261990584,7.0020692,0.334220836159064,89.73567494766039
FIX,1010.41,952.739,977.2212000000001,953.2952,-0.025052874415741323,0.033962423246650705,Neutral,Neutral,4.978473289635849,0.04497592480852358,0.7338335600000001,0.704901619838048,16.568232558139535
FOX,66.42,65.755,64.3096,60.146,0.022475649047731475,0.03281625138393021,Neutral,Neutral,2.9215771080181954,0.01758512734631257,1.31992332,0.08479205240720399,61.49635950470714
FOXA,73.68,73.635,72.4888,67.35600000000001,0.015812097868912266,0.01643288342474988,Neutral,Neutral,4.185802206526711,0.020226494232812676,3.33809856,0.24112027106823603,65.28405179478774
FRT,101.64,98.36,100.24680000000001,97.89800000000001,-0.01882154841850321,0.01389770047522707,Neutral,Neutral,1.8568450283254818,0.014550580381387948,0.6979150799999999,0.069894992475568,46.487490575090824
FSLR,238.66,235.12,261.6824,258.4208,-0.10150625338196215,-0.08797840435581444,Short,Neutral,6.103577403030284,0.04399029016551423,2.1098742799999997,0.547820096832396,52.57823179245976
FTNT,79.22,77.6,81.04039999999999,81.71300000000001,-0.04245290003504421,-0.022462870370827295,Neutral,Short,2.0075706899046164,0.02270142902161364,5.91651036,0.47833389733405207,74.50295652698586
FTV,55.0,52.65,54.9488,53.1096,-0.04183530850537227,0.0009317764901144606,Neutral,Neutral,2.8452601078406285,0.018806287107139222,3.21732852,0.176360369836756,68.99883472518935
GD,353.89,345.34,342.626,339.83520000000004,0.00792117352448442,0.03287549689749176,Neutral,Neutral,1.5914627468726616,0.018994156793595098,1.30167448,0.448328733505508,33.14557194954666
GDDY,113.54,113.22,124.2624,127.1064,-0.08886356613102596,-0.08628837041615157,Short,Short,2.399917485829158,0.019761349559741254,1.32871644,0.165594243239748,41.92390364422483
GE,321.59,310.2742,305.87,294.1548,0.01439892764900122,0.05139438323470746,Neutral,Neutral,2.5076002301118616,0.024211893527641224,4.67254688,1.4241494944586441,40.408635123475506
GEHC,87.28,82.2301,84.06479999999999,79.4716,-0.02182483036895345,0.03824668588993265,Neutral,Neutral,4.041628115915325,0.023004245670633937,2.84453024,0.23944459089530798,63.47958572284516
GEN,26.96,25.79,27.200599999999998,26.823800000000002,-0.051859150165805126,-0.008845393116328207,Neutral,Short,3.213880645512157,0.01955406088541842,4.656610400000001,0.12708326903463601,114.46412414991461
GEV,622.5,619.75,659.0672,610.5744,-0.05965582872277662,-0.05548326483247833,Short,Neutral,2.026577364675331,0.03956402116246136,3.4035894399999997,2.2575486524193598,28.559196666822714
GILD,121.1,116.88,122.11800000000001,123.7132,-0.04289293961578157,-0.00833619941368197,Neutral,Neutral,3.1991076346485503,0.022783262612453007,6.68231196,0.8154527973032399,84.36194880729714
GIS,44.6,42.785,46.1992,46.884800000000006,-0.07390171258376771,-0.03461531801416467,Short,Neutral,3.3208212016840717,0.01782458485324232,7.9073236,0.365146912811432,106.14053818904978
GL,141.95,136.01,139.0624,134.0128,-0.02194985848079715,0.020764778976919657,Neutral,Neutral,0.9258498413764846,0.017960107713364013,0.49174452,0.0682929868138,30.153923725705905
GLW,85.23,83.95,88.536,85.0564,-0.051798138610282804,-0.03734074274871236,Short,Neutral,2.144164824566067,0.03446079685388315,6.03669752,0.53592287580796,78.00967220534041
GM,82.87,79.97,81.16159999999999,74.3748,-0.014681819973977769,0.021049363245672977,Neutral,Neutral,4.664149321676774,0.019572806682466228,9.12314412,0.737829872709084,91.8131695166491
GNRC,152.78,141.1601,149.2684,153.81959999999998,-0.05432027140372653,0.023525407922909247,Neutral,Short,3.616376993141976,0.0367016804393272,0.99975772,0.14722003059424402,40.06371168523734
GOOG,329.14,312.34,314.82079999999996,306.55960000000005,-0.00788003842185773,0.045483652922551576,Neutral,Neutral,1.7935118653180773,0.021755734882940546,19.26069976,6.047727428657541,56.098736151890066
GOOGL,328.57,311.78,313.8764,305.94079999999997,-0.006679062204103326,0.04681333161715887,Neutral,Neutral,1.7279211567520154,0.021968000946160703,29.812916920000003,9.333675408596072,42.24109682891818
GPC,128.34,121.404,126.976,128.7812,-0.04388230846774196,0.010742187500000035,Neutral,Short,2.2565107590058147,0.01967823130198286,1.0905591200000002,0.13892937796119198,59.03304382155547
GPN,79.52,74.85,79.6652,76.9832,-0.0604429537614919,-0.0018226276969116083,Neutral,Short,2.52125876955376,0.02468342608098087,2.81835364,0.22396828422259202,100.63627974160414
GRMN,212.25,201.47,205.72760000000002,198.3888,-0.02069532721909955,0.03170405915394908,Neutral,Neutral,1.8339488854153352,0.018412027563887465,0.97752232,0.20075295612066799,34.40640912109807
GS,938.98,912.6,897.678,831.3456,0.016622887048585378,0.04600981643751994,Neutral,Neutral,1.6169800647019184,0.02136104627178906,2.12088964,1.9070537438207882,23.63933838682508
GWW,1029.82,996.28,1012.5936,962.9856,-0.016110708185396456,0.01701215571577768,Neutral,Neutral,1.9622240768397907,0.019777354366326903,0.28540504,0.289503241615444,14.715694518767679
HAL,32.63,30.17,28.9208,27.197200000000002,0.043193825896932374,0.1282537135902189,Long,Neutral,2.140023913699691,0.02861361440635872,12.4219952,0.36694832316298404,116.41830099038471
HAS,86.72,82.6479,82.8724,80.3488,-0.0027089839319241623,0.04642800256780303,Neutral,Neutral,3.7054305061281907,0.022276903906985068,1.59611068,0.132913379854448,63.598995827410704
HBAN,18.24,17.41,17.6664,16.5504,-0.014513426617760228,0.03246841461757908,Neutral,Neutral,2.2219308405712845,0.01852770420753882,21.60020436,0.38163590000597203,363.77041989238626
HCA,472.07,465.01,476.2792,486.22479999999996,-0.023660911498969536,-0.00883767336469871,Neutral,Neutral,3.263747970173144,0.021541732334179033,1.15879896,0.55091508449786,26.288552507095552
HD,374.64,337.71,351.37800000000004,352.44800000000004,-0.03889828048426498,0.06620220958625736,Neutral,Neutral,4.315502873307053,0.021902804393588902,4.692938799999999,1.6524023393675238,42.60646230829933
HIG,136.26,134.7245,136.3584,134.30960000000002,-0.011982393457241966,-0.0007216277105040691,Neutral,Neutral,2.008681945977214,0.014833699756354657,1.5023516399999999,0.204568366990816,48.672032193158955
HII,386.99,356.14,340.38919999999996,314.4588,0.04627291347669088,0.13690446112861412,Long,Neutral,2.946691819877259,0.029697208640278444,0.51354572,0.17610924131744402,21.476104676104676
HLT,300.36,285.11,286.5596,276.3032,-0.005058633526847383,0.04815891702808081,Neutral,Neutral,1.5900793600472352,0.01733886055943389,1.6371083999999998,0.47019299361056,44.429279068210725
HOLX,74.87,74.51,74.8204,74.69279999999999,-0.004148601183634427,0.0006629208076941327,Neutral,Neutral,0.3020663799999705,0.003040385520173817,2.77927368,0.208016399317728,105.139145528865
HON,207.38,194.92,197.0568,193.45399999999998,-0.010843574035506625,0.05238692600306097,Neutral,Neutral,2.8523875786582797,0.017104063629946473,3.84895832,0.76058460525092,79.20744011850527
HOOD,115.27,113.87,121.7448,123.1672,-0.06468284477037207,-0.05318338031685955,Short,Short,3.2657050602737283,0.04134820657264703,21.964512600000003,2.685076083253348,79.9255233893116
HPE,22.17,21.76,23.9436,22.6152,-0.0911976478056766,-0.074074074074074,Short,Neutral,3.2140153896547674,0.031626056904138736,24.99713036,0.595668287015476,283.35279486251807
HPQ,21.47,20.65,23.546799999999998,24.5128,-0.12302308593949068,-0.08819882107122831,Short,Short,3.831454127134932,0.028535832203479886,13.87282168,0.322947542894108,182.285360298112
HRL,23.23,22.235,23.7244,23.207200000000004,-0.06277924836876801,-0.020839304682099394,Neutral,Neutral,2.399695052058085,0.020297183243824003,4.96113908,0.117779135763848,113.94226794653929
HSIC,77.64,76.19,76.476,73.8664,-0.003739735341806598,0.015220461321198827,Neutral,Neutral,4.552847745224315,0.01862194556882178,1.1439756399999998,0.08760101451715599,53.88223041179298
HST,18.44,17.76,18.124000000000002,17.636000000000003,-0.020083866696093616,0.01743544471419107,Neutral,Neutral,2.2643757027213733,0.02158647032115554,7.06807784,0.127949854224528,163.60390710951205
HSY,189.07,178.65,183.5568,183.15879999999999,-0.026731780026672963,0.030035389590578956,Neutral,Neutral,3.84400115785795,0.020005807201853777,1.48923848,0.273685260043084,53.30993155802624
HUBB,470.53,456.21,450.944,433.53880000000004,0.011677724950326342,0.04343333096792496,Neutral,Neutral,2.499729287849348,0.024851031220415855,0.4655686,0.20967468216087998,26.086318187571194
HUM,276.85,263.285,263.14,246.5688,0.0005510374705481442,0.052101542904917676,Neutral,Neutral,1.626673618715189,0.02881867031724407,1.20829872,0.318083207416036,26.85652076318743
HWM,218.27,205.8801,203.43600000000004,198.1272,0.012014097799799263,0.0729172811105211,Neutral,Neutral,3.801155606430023,0.026152064419128398,2.1740481600000003,0.43997888764716003,47.611313717364276
IBKR,70.47,67.85,66.2594,64.54400000000001,0.02400565051902062,0.06354720990531154,Neutral,Neutral,2.052586344980223,0.024635098308526848,3.51968572,0.233784216972684,81.29987784128092
IBM,304.22,294.25,303.9064,304.1152,-0.03177425681064966,0.0010318966629199256,Neutral,Short,1.8564608513612404,0.019938517351835293,3.55410868,1.077974021059428,35.063677237416194
ICE,165.98,159.21,161.65959999999998,156.56959999999998,-0.015152827298842602,0.02672529190966702,Neutral,Neutral,2.7245788761451997,0.015138909363358703,2.95207228,0.47580351491223605,60.3752605848169
IDXX,713.35,667.655,697.79,712.4788000000001,-0.04318634546210177,0.022298972470227517,Neutral,Short,1.6818164071905664,0.02241412422002187,0.49961012,0.349028517805936,25.305615932871657
IEX,184.71,177.635,179.2588,172.6,-0.00905841163725305,0.03040966468591779,Neutral,Neutral,2.338941950865884,0.01779575108032945,0.58581368,0.104759109802608,33.69158398905234
IFF,69.1,66.2,66.4108,66.30680000000001,-0.0031741825124827873,0.04049341372186451,Neutral,Neutral,1.9829592408621262,0.02213620862226107,2.10228884,0.138436959435392,51.31637201571472
INCY,106.87,99.04,100.2876,101.3088,-0.012440221921752953,0.06563523306969164,Neutral,Neutral,1.8518043876572863,0.031268766375605404,2.2302337999999997,0.224556566774124,53.6177727143264
INTC,45.55,38.95,38.7528,37.98,0.005088664561012424,0.1753989389153815,Neutral,Neutral,10.542591078479854,0.046430167967312384,79.18007924,3.1422498585363643,214.65861829618117
INTU,646.9,619.7,662.058,653.639,-0.06397928882363772,-0.022895275036326147,Neutral,Short,2.9248262016292625,0.022530965689444234,1.7731401599999999,1.1709186844703838,26.02093596059113
INVH,26.5,25.29,27.101599999999998,27.5256,-0.06684476193287477,-0.022197951412462648,Neutral,Neutral,2.2121544158591675,0.021114571096938817,6.7345526399999995,0.18123287539229602,132.50926191158217
IP,43.34,39.45,39.4988,38.212799999999994,-0.0012354805715616664,0.09724852400579259,Neutral,Neutral,4.701016852109797,0.024555378897936332,4.4811795199999995,0.176753443245116,73.33130704382359
IQV,242.41,221.78,227.4624,223.65919999999997,-0.024981711263048316,0.06571459722573926,Neutral,Neutral,2.146012180047073,0.02193725270054098,1.36470148,0.309913011348156,41.47664257555848
IR,85.51,78.96,80.96039999999999,78.4804,-0.024708375946759148,0.05619537452878213,Neutral,Neutral,1.920378821182028,0.022488792275747484,2.352418,0.190076417868104,61.964501242456514
IRM,89.19,81.74,83.48359999999998,85.79719999999999,-0.020885539195722117,0.06835354488785843,Neutral,Neutral,2.8962389262734236,0.028408888008593373,2.10079732,0.17470678918718402,44.010714716890014
ISRG,586.24,558.0,569.2492,561.7936,-0.019761468263811303,0.02984773628140371,Neutral,Neutral,1.9224473587945878,0.018321842169374058,1.53476204,0.871942911562,30.498814475873544
IT,248.02,235.0,243.53,232.42399999999998,-0.03502648544327188,0.01843715353344561,Neutral,Neutral,2.1979652119357054,0.02566658927118111,0.9231333199999999,0.22530652525012,27.90654553924994
ITW,255.12,245.97,251.6836,248.30199999999996,-0.022701518891179297,0.013653650853690871,Neutral,Neutral,1.7948916416390752,0.01560187251565736,1.23291912,0.31011004370728,40.09578223152857
IVZ,28.57,26.94,26.8796,24.7548,0.0022470572478757622,0.06288784059286598,Neutral,Neutral,2.6776009365606925,0.025444343040687864,5.23463152,0.14041746932294,89.51888437902424
J,139.95,135.355,136.2492,139.1232,-0.006562974314711661,0.027161994345654777,Neutral,Neutral,2.026540839493155,0.020570692721126545,0.94657628,0.128931818422896,40.848798650299614
JBHT,206.85,196.565,197.44940000000003,179.433,-0.00447912224600342,0.04761017253027848,Neutral,Neutral,2.3216047601059024,0.020373841043909352,1.00709464,0.19865484873937997,43.588235294117645
JBL,226.15,215.0,226.5296,211.614,-0.05089665986255213,-0.0016757191996100386,Neutral,Neutral,3.8655652827214557,0.04184194618061911,1.33439228,0.29957462464574003,42.18676825068871
JCI,110.85,108.41,117.4588,115.9664,-0.07703807632974286,-0.05626483498894934,Short,Neutral,1.7443686547998694,0.020750098401838234,5.88830368,0.685899496042104,101.59841577756224
JKHY,189.16,176.48,184.71959999999999,175.57920000000001,-0.044605986587238154,0.024038596878728686,Neutral,Neutral,1.7987876112210148,0.019888384048774455,0.74097836,0.136635560191596,34.1765613519471
JNJ,204.39,200.9101,206.6644,204.2336,-0.02784369247920784,-0.01100528199341548,Neutral,Neutral,1.4838909166158178,0.01621915154600729,7.81051224,1.6143023585477798,45.119749512612984
JPM,329.19,324.6,321.16880000000003,309.08079999999995,0.010683478594433797,0.024975028707645213,Neutral,Neutral,1.2776919235081257,0.018741692700001464,9.71137752,3.1017913954566643,47.71679298537187
KDP,27.79,26.97,28.291999999999998,28.0632,-0.046726989961826636,-0.017743531740421283,Neutral,Neutral,2.196200594755298,0.017554237133384817,12.9932304,0.36967714825094,152.6791334144912
KEY,21.19,20.97,20.7284,18.7976,0.011655506454912017,0.02226896431948441,Neutral,Neutral,2.358097559659447,0.019041736294277595,15.70069208,0.32294689541692,291.7965757399884
KEYS,207.3,205.19,207.1988,194.7112,-0.009695036843842764,0.0004884198171032155,Neutral,Neutral,2.3844472834190373,0.020760733847517674,1.03230952,0.213386009159188,41.33374097367808
KHC,23.42,22.91,24.1804,24.8452,-0.052538419546409434,-0.03144695703958566,Short,Neutral,2.2429964904641237,0.017459414833012023,13.278125359999999,0.321239162430644,178.33839427424908
KIM,20.41,19.99,20.2256,20.2872,-0.011648603749703425,0.009117158452654067,Neutral,Neutral,2.2644618223277417,0.015045365118413125,4.4593925599999995,0.090141428499292,174.71792267824625
KKR,134.65,128.68,132.6104,125.63159999999999,-0.029638701037022677,0.015380392488070372,Neutral,Neutral,2.5232674737947924,0.02645814905914872,3.88987192,0.5208933970588361,69.92776725304465
KLAC,1400.0,1304.0,1262.2656,1178.6812,0.033063089099473246,0.1091168134503547,Long,Neutral,5.554243226703198,0.02736602323886063,0.85991836,1.08907102101028,18.630860452289024
KMB,97.92,96.26,101.18959999999998,104.4614,-0.0487164688861304,-0.032311620957094236,Short,Neutral,1.6235420753528769,0.014379089519209617,5.3677514,0.54378345617628,76.81606191577043
KMI,27.12,26.59,27.108399999999996,27.002,-0.01912322379778948,0.000427911643623561,Neutral,Neutral,2.307137010297474,0.018158510019888777,11.729983599999999,0.317844162383496,197.2669256381798
KO,70.51,67.274,69.8232,71.1272,-0.03650935505677195,0.009836272184603473,Neutral,Neutral,2.480698525672511,0.012518635021335798,16.2986438,1.136901993526232,74.62235985017321
KR,59.51,58.6,62.25,64.95200000000001,-0.05863453815261042,-0.04401606425702814,Short,Neutral,2.527320644826039,0.019828221583004565,6.96982208,0.43353875069185194,92.82624555274414
KVUE,16.83,16.555,17.0872,16.8896,-0.031146121073083923,-0.01505220281848407,Neutral,Neutral,2.013198727634612,0.01469798800085808,34.254650520000006,0.58548118921494,697.59091769158
L,104.58,103.26,105.15199999999999,105.0724,-0.017993000608642555,-0.005439744370054669,Neutral,Neutral,1.3468067263000885,0.01381600792479049,0.7991814,0.08381253023844801,40.89473684210526
LDOS,198.34,184.0,187.77759999999998,188.2612,-0.02011741549577787,0.056249520709605545,Neutral,Neutral,4.1745306220813925,0.026602915378321903,0.881176,0.166048488305152,39.616967850821226
LEN,119.25,102.76,111.76,122.29879999999999,-0.08052970651395848,0.06701861130994985,Neutral,Short,6.122239976599232,0.030196469384351846,4.3344252800000005,0.49105957278153994,76.45219585239278
LH,251.81,245.0,256.3604,263.48920000000004,-0.04431417644846874,-0.017750011312199637,Neutral,Neutral,2.2392439942517806,0.01894500802837856,0.60281304,0.154430824168444,26.843106858395252
LHX,335.77,307.15,295.01840000000004,282.394,0.041121502929986516,0.13813240123327877,Long,Neutral,3.7070128837819025,0.02222122965401039,1.15936872,0.34752199379652404,31.104693860596495
LII,530.23,490.78,501.98800000000006,485.4972,-0.022327226945664205,0.056260309011370704,Neutral,Neutral,3.2053161665342436,0.025940197279630827,0.39025932,0.196446445382168,21.334635568513118
LIN,444.08,424.07,419.81559999999996,410.59799999999996,0.010133973106287697,0.05779775691994301,Neutral,Neutral,2.008866603351309,0.015932360734469648,3.03193824,1.26255850421374,40.30560058448823
LLY,1063.56,1033.3801,1052.0196,1038.4464,-0.01771782578955753,0.010969757597672004,Neutral,Neutral,4.351702093498433,0.027081162553180858,3.0265397999999997,3.179033152660816,19.752026958350598
LMT,542.92,496.001,484.8312,462.3428,0.023038533823730716,0.11981242131281966,Neutral,Neutral,4.223752009141475,0.024256697820210334,1.640723,0.8085838776905,25.116675597060624
LNT,65.02,63.87,65.2204,66.8164,-0.020705178134448738,-0.0030726582480328536,Neutral,Neutral,1.8771897988322854,0.012580778789120789,1.82216752,0.11882931406124801,63.16240709962683
LOW,267.21,240.02,246.5444,239.3632,-0.026463387527763706,0.08382100749398479,Neutral,Neutral,3.801838915231118,0.020743545169182757,2.67838264,0.662124579819916,41.31783695864774
LRCX,218.36,190.12,175.88679999999997,155.8116,0.08092250242769805,0.2414803157485386,Long,Neutral,8.851925382493864,0.03590172508861575,11.3728198,2.0285463342995924,73.76981302477802
LULU,203.9,200.45,204.25239999999997,181.52559999999997,-0.01861618272294464,-0.0017253163243122743,Neutral,Long,7.304703759462566,0.03313576828991771,5.3318188399999995,1.093128277656044,49.08753202761975
LUV,44.52,41.115,40.997600000000006,35.946,0.0028635822584735784,0.08591722442289297,Neutral,Long,2.9201813491392525,0.027749393414506312,10.90781904,0.445671258822808,122.77022228067868
LVS,58.95,58.865,65.4456,66.3436,-0.10055068637158185,-0.09925189775936039,Short,Neutral,6.164468798052147,0.02011110505925299,5.17476284,0.33679161189651197,96.55188712240064
LW,41.37,39.79,49.6124,58.494,-0.19798276237392268,-0.16613588538349292,Short,Short,2.636276842570758,0.030762414850755676,3.42631184,0.156907610542456,67.42351581256113
LYB,48.71,44.25,44.11,44.7772,0.0031738834731353566,0.10428474268873275,Neutral,Neutral,5.190791375824098,0.036080214673297646,5.61263396,0.247919844276284,74.59828597460282
LYV,146.07,142.695,142.3084,135.0416,0.0027166351388954353,0.026432733415595894,Neutral,Neutral,3.15740926540722,0.02216977426465798,2.56401808,0.3627720915971,68.2009893455099
MA,575.54,558.45,566.5563999999999,547.5836,-0.014308195971309997,0.015856497252524242,Neutral,Neutral,1.1674214824798086,0.016216836943035974,2.75022008,1.559362496848172,33.63818724473767
MAA,135.9,134.19,135.47039999999998,132.75639999999999,-0.009451511178825677,0.003171172448003564,Neutral,Neutral,3.657590295653813,0.017298443397041306,1.0948171599999998,0.148185861914056,60.24004069564111
MAR,328.18,308.305,307.98800000000006,295.37919999999997,0.0010292608802938764,0.0655609958829563,Neutral,Neutral,1.542687973986406,0.020252109566816973,1.56826624,0.47992236753615997,38.29846815372212
